Date,prcsi_quant_raw,prcsi_quant,regime_quant,comp_fundamentals,oil_price,oil_logret
2007-03-23,73.70988313954993,42.80025777413109,FEAR,0.7370988313954994,62.279998779296875,0.009518506405168322
2007-03-26,62.688703889280696,50.14710338932939,NEUTRAL,0.626887038892807,62.90999984741211,0.010064803790888784
2007-03-27,56.325623082337295,54.94871668175301,NEUTRAL,0.563256230823373,62.93000030517578,0.00031787123184722345
2007-03-28,47.63349305373097,56.27347796273949,GREED,0.47633493053730974,64.08000183105469,0.01810932894632414
2007-03-29,47.63349305373097,57.59823924372597,GREED,0.47633493053730974,66.02999877929688,0.02997683438476636
2007-03-30,14.450687717439074,45.7464001593038,NEUTRAL,0.14450687717439073,65.87000274658203,-0.002426021369770753
2007-04-02,25.471866967712376,38.303032774990136,FEAR,0.25471866967712375,65.94000244140625,0.0010621303186363427
2007-04-03,31.83494777465713,33.404897713454105,FEAR,0.3183494777465713,64.63999938964844,-0.019911869897726905
2007-04-04,40.52707780326615,31.98361466336114,FEAR,0.40527077803266154,64.37999725341797,-0.004030421561897141
2007-04-05,40.52707780326615,30.562331613268178,FEAR,0.40527077803266154,64.27999877929688,-0.001554461329714429
2007-04-06,71.49850046515628,41.971894162811616,FEAR,0.7149850046515629,64.27999877929688,0.0
2007-04-09,60.47732121490872,48.97298501225089,NEUTRAL,0.6047732121490872,61.5099983215332,-0.04404878594633779
2007-04-10,54.11424040797254,53.428843538913966,NEUTRAL,0.5411424040797254,61.88999938964844,0.0061588699568226445
2007-04-11,45.422110379380655,54.40785005413687,NEUTRAL,0.45422110379380654,62.0099983215332,0.0019370294047137235
2007-04-12,45.422110379380655,55.38685656935977,GREED,0.45422110379380654,63.849998474121094,0.02924092328657263
2007-04-13,73.5633768826598,55.79983185286047,GREED,0.7356337688265979,63.630001068115234,-0.003451484549632193
2007-04-16,62.542197632495885,56.21280713637791,GREED,0.6254219763249589,63.61000061035156,-0.0003143737451204644
2007-04-17,56.17911682558759,56.625782419900915,GREED,0.5617911682558759,63.099998474121094,-0.008049954920675777
2007-04-18,47.486986797051486,57.03875770343509,GREED,0.4748698679705149,63.130001068115234,0.0004753639335803136
2007-04-19,47.486986797051486,57.45173298696925,GREED,0.4748698679705149,61.83000183105469,-0.02080739611401371
2007-04-20,17.242924609525218,46.18764253234234,NEUTRAL,0.17242924609525218,63.380001068115234,0.02475965793051652
2007-04-23,28.26410385975994,39.33202377779514,FEAR,0.28264103859759937,65.88999938964844,0.03883830454720464
2007-04-24,34.62718466669183,35.02163734601599,FEAR,0.3462718466669183,64.58000183105469,-0.020081881979132254
2007-04-25,43.31931469527513,34.18810292566072,FEAR,0.4331931469527513,65.83999633789062,0.019322707064060862
2007-04-26,43.31931469527513,33.35456850530545,FEAR,0.4331931469527513,65.05999755859375,-0.011917617227720115
2007-04-27,70.5677548339219,44.01953455018479,FEAR,0.705677548339219,66.45999908447266,0.021290365631086113
2007-04-30,59.54657558395668,50.27602889502414,NEUTRAL,0.5954657558395668,65.70999908447266,-0.011349142173903676
2007-05-01,53.18349477711464,53.987290917108695,NEUTRAL,0.5318349477711464,64.4000015258789,-0.020137450172850405
2007-05-02,44.491364748711,54.22170092779587,NEUTRAL,0.44491364748711,63.68000030517578,-0.011243110475618635
2007-05-03,44.491364748711,54.456110938483036,NEUTRAL,0.44491364748711,63.189998626708984,-0.007724507275824096
2007-05-04,13.64059429817613,43.07067883133389,FEAR,0.13640594298176129,61.93000030517578,-0.020141319174913602
2007-05-07,24.661773548437626,36.093718424230076,FEAR,0.24661773548437627,61.470001220703125,-0.007455449100286879
2007-05-08,31.02485435537844,31.66199033988284,FEAR,0.3102485435537844,62.2599983215332,0.012769867277034191
2007-05-09,39.7169843839796,30.70711426693656,FEAR,0.397169843839796,61.54999923706055,-0.011469297819449943
2007-05-10,39.7169843839796,29.75223819399028,FEAR,0.397169843839796,61.810001373291016,0.004215345654103674
2007-05-11,70.96418352906637,41.216956040168334,FEAR,0.7096418352906637,62.369998931884766,0.009019187523442324
2007-05-14,59.94300427880117,48.273202186241036,NEUTRAL,0.5994300427880117,62.459999084472656,0.0014419637845476025
2007-05-15,53.57992347185912,52.78421600953717,NEUTRAL,0.5357992347185911,63.16999816894531,0.011303138727351055
2007-05-16,44.88779344325548,53.818377821392346,NEUTRAL,0.4488779344325548,62.54999923706055,-0.009863251208818397
2007-05-17,44.88779344325548,54.85253963324753,NEUTRAL,0.4488779344325548,64.86000061035156,0.03626488557381755
2007-05-18,17.47561101762212,44.15482513095868,FEAR,0.1747561101762212,64.94000244140625,0.0012326939800340736
2007-05-21,28.49679026764209,37.86558232872686,FEAR,0.2849679026764209,66.2699966430664,0.020273451175232472
2007-05-22,34.8598710745024,34.12157184925552,FEAR,0.348598710745024,64.97000122070312,-0.019811611763571487
2007-05-23,43.55200110294255,33.85441338119293,FEAR,0.43552001102942545,65.7699966430664,0.0122381125916005
2007-05-24,43.55200110294255,33.58725491313034,FEAR,0.43552001102942545,64.18000030517578,-0.024472115836050787
2007-05-25,74.85607914765815,45.06334853913755,NEUTRAL,0.7485607914765815,65.19999694824219,0.015767781689795774
2007-05-28,63.834899897404554,52.130970465090044,NEUTRAL,0.6383489989740455,65.19999694824219,0.0
2007-05-29,57.47181909046636,56.653360068282836,GREED,0.5747181909046636,63.150001525878906,-0.03194654916723519
2007-05-30,48.779689061870464,57.69889766006842,GREED,0.4877968906187046,63.4900016784668,0.005369566659799819
2007-05-31,48.779689061870464,58.744435251854,GREED,0.4877968906187046,64.01000213623047,0.00815691490822855
2007-06-01,19.84556516942451,47.74233245620727,NEUTRAL,0.1984556516942451,65.08000183105469,0.016577955958982673
2007-06-04,30.866744419627345,41.14870136065183,FEAR,0.30866744419627345,66.20999908447266,0.01721418462284468
2007-06-05,37.229825226548606,37.100302587868285,FEAR,0.3722982522654861,65.61000061035156,-0.00910336244961754
2007-06-06,45.92195525511066,36.52875582651632,FEAR,0.4592195525511066,65.95999908447266,0.005320351151851705
2007-06-07,45.92195525511066,35.95720906516435,FEAR,0.4592195525511066,66.93000030517578,0.014598817860817574
2007-06-08,72.46371815511097,46.48083966230165,NEUTRAL,0.7246371815511097,64.76000213623047,-0.03295913987586136
2007-06-11,61.442538905418466,52.59599855945987,NEUTRAL,0.6144253890541846,65.97000122070312,0.018511949942376434
2007-06-12,55.079458098667324,56.16592513388362,GREED,0.5507945809866732,65.3499984741211,-0.009442695017794291
2007-06-13,46.38732807044549,56.25899969695058,GREED,0.4638732807044549,66.26000213623047,0.01382901239097337
2007-06-14,46.38732807044549,56.352074260017545,GREED,0.4638732807044549,67.6500015258789,0.02076094806041588
2007-06-15,13.037333241212274,44.46679727723781,FEAR,0.13037333241212273,68.0,0.00516032800381985
2007-06-18,24.058512491497943,36.9899919944537,FEAR,0.24058512491497944,69.08999633789062,0.015902244319683345
2007-06-19,30.421593298446815,32.0584190344096,FEAR,0.30421593298446814,69.0999984741211,0.00014475919565001708
2007-06-20,39.11372332706408,30.60369808573332,FEAR,0.3911372332706408,68.19000244140625,-0.013256746355883899
2007-06-21,39.11372332706408,29.148977137057038,FEAR,0.3911372332706408,68.6500015258789,0.0067231921053560765
2007-06-22,70.41263056276333,40.62403660136725,FEAR,0.7041263056276332,69.13999938964844,0.0071122712248028915
2007-06-25,59.391451312488265,47.69062436556531,NEUTRAL,0.5939145131248826,69.18000030517578,0.0005783822546373261
2007-06-26,53.028370505542924,52.21197980698454,NEUTRAL,0.5302837050554292,67.7699966430664,-0.02059223830654461
2007-06-27,44.33624047693272,53.25648323695826,NEUTRAL,0.4433624047693272,68.97000122070312,0.01755207552843697
2007-06-28,44.33624047693272,54.30098666693199,NEUTRAL,0.4433624047693272,69.56999969482422,0.008661790406705006
2007-06-29,15.812334103275413,43.38092737503441,FEAR,0.15812334103275413,70.68000030517578,0.015829216220256598
2007-07-02,26.8335133534352,36.86933978322379,FEAR,0.268335133534352,71.08999633789062,0.005783976658478081
2007-07-03,33.196594160342116,32.902984514183636,FEAR,0.3319659416034212,71.41000366210938,0.004491338416197985
2007-07-04,41.88872418887547,32.41348125657218,FEAR,0.4188872418887547,71.41000366210938,0.0
2007-07-05,41.88872418887547,31.923977998960737,FEAR,0.4188872418887547,71.80999755859375,0.0055857412802059235
2007-07-06,74.79575304199713,43.72066178670508,FEAR,0.7479575304199713,72.80999755859375,0.013829566751336848
2007-07-09,63.77457379172826,51.10887387436369,NEUTRAL,0.6377457379172826,72.19000244140625,-0.008551708905180795
2007-07-10,57.411492984784985,55.95185363925226,GREED,0.5741149298478498,72.80999755859375,0.008551708905180661
2007-07-11,48.719362956178905,57.31798139271295,GREED,0.4871936295617891,72.55999755859375,-0.0034395027152677154
2007-07-12,48.719362956178905,58.68410914617364,GREED,0.4871936295617891,72.5,-0.000827210299528079
2007-07-13,20.945223896246276,47.91400331702347,NEUTRAL,0.20945223896246276,73.93000030517578,0.019532141836281356
2007-07-16,31.96640314634123,41.55236918794606,FEAR,0.31966403146341227,74.1500015258789,0.002971385465302982
2007-07-17,38.329483953226536,37.735967381634374,FEAR,0.38329483953226534,74.0199966430664,-0.0017548075559147547
2007-07-18,47.02161398171666,37.39641758674192,FEAR,0.4702161398171666,75.05000305175781,0.013819317136167047
2007-07-19,47.02161398171666,37.05686779184947,FEAR,0.4702161398171666,75.91999816894531,0.011525531440994174
2007-07-20,74.20110999949301,47.70804501249883,NEUTRAL,0.7420110999949301,75.56999969482422,-0.004620755189150426
2007-07-23,63.17993074956784,53.95075053314414,NEUTRAL,0.6317993074956784,74.88999938964844,-0.009039012883007803
2007-07-24,56.816849942739125,57.64822373104666,GREED,0.5681684994273912,73.55999755859375,-0.01791899556450001
2007-07-25,48.12471991436218,57.86884491757577,GREED,0.4812471991436218,75.87999725341797,0.031051742323621782
2007-07-26,48.12471991436218,58.08946610410487,GREED,0.4812471991436218,74.94999694824219,-0.012331925039066442
2007-07-27,79.6821676030262,59.185677624811504,GREED,0.796821676030262,77.0199966430664,0.02724390097018558
2007-07-30,68.66098835275064,60.28188914544806,GREED,0.6866098835275064,76.83000183105469,-0.0024698720894509433
2007-07-31,62.297907545805145,61.378100666061265,GREED,0.6229790754580514,78.20999908447266,0.017802292195414453
2007-08-01,53.60577751719462,62.474312186627756,GREED,0.5360577751719462,76.52999877929688,-0.02171470003632492
2007-08-02,53.60577751719462,63.570523707194255,GREED,0.5360577751719462,76.86000061035156,0.004302788206598717
2007-08-03,25.40935571716888,52.71596133002278,NEUTRAL,0.2540935571716888,75.4800033569336,-0.018117828102953426
2007-08-06,36.43053496738995,46.269870652950644,NEUTRAL,0.36430534967389955,72.05999755859375,-0.04636869353506645
2007-08-07,42.7936157743173,42.36901229865307,FEAR,0.427936157743173,72.41999816894531,0.004983407613908643
2007-08-08,51.4857458028915,41.945005955792446,FEAR,0.514857458028915,72.1500015258789,-0.0037351726850862253
2007-08-09,51.4857458028915,41.520999612931824,FEAR,0.514857458028915,71.58999633789062,-0.0077919581144135445
2007-08-10,78.7169499116256,52.18251845182317,NEUTRAL,0.7871694991162561,71.47000122070312,-0.0016775499423442445
2007-08-13,67.69577066151794,58.43556559064878,GREED,0.6769577066151794,71.62000274658203,0.002096604607833372
2007-08-14,61.3326898546284,62.14338040671099,GREED,0.613326898546284,72.37999725341797,0.010555577269239167
2007-08-15,52.64055982612979,62.37434321135864,GREED,0.5264055982612978,73.33000183105469,0.013039846886873048
2007-08-16,52.64055982612979,62.60530601600631,GREED,0.5264055982612978,71.0,-0.032289950034455006
2007-08-17,17.811713605941108,50.4242587548694,NEUTRAL,0.1781171360594111,71.9800033569336,0.013708472246600517
2007-08-20,28.832892856228053,42.65168319381142,FEAR,0.28832892856228054,71.12000274658203,-0.012019719463285117
2007-08-21,35.19597366317736,37.42433995552122,FEAR,0.3519597366317736,69.47000122070312,-0.023473607548182764
2007-08-22,43.88810369179548,35.673848728654356,FEAR,0.43888103691795477,69.26000213623047,-0.003027452458533124
2007-08-23,43.88810369179548,33.92335750178749,FEAR,0.43888103691795477,69.83000183105469,0.00819617326163392
2007-08-24,77.07952704319032,45.77692018923734,NEUTRAL,0.7707952704319032,71.08999633789062,0.0178828853481354
2007-08-27,66.05834779291496,53.222011176574725,NEUTRAL,0.6605834779291495,71.97000122070312,0.012302754053305734
2007-08-28,59.695266985969496,58.12186984113315,GREED,0.596952669859695,71.7300033569336,-0.0033402655430720112
2007-08-29,51.00313695735908,59.54487649424586,GREED,0.5100313695735909,73.51000213623047,0.024512363508484066
2007-08-30,51.00313695735908,60.96788314735859,GREED,0.5100313695735909,73.36000061035156,-0.002042644178242359
2007-08-31,77.59660794814431,61.07129932834939,GREED,0.7759660794814431,74.04000091552734,0.009226663802444086
2007-09-03,66.57542869835572,61.17471550943753,GREED,0.6657542869835572,74.04000091552734,0.0
2007-09-04,60.21234789157256,61.27813169055814,GREED,0.6021234789157256,75.08000183105469,0.013948736035752515
2007-09-05,51.520217863286675,61.38154787174367,GREED,0.5152021786328668,75.7300033569336,0.008620191347032784
2007-09-06,51.520217863286675,61.48496405292919,GREED,0.5152021786328668,76.30000305175781,0.0074985508338473155
2007-09-07,79.83729187471977,61.933100838244286,GREED,0.7983729187471976,76.69999694824219,0.005228690297735974
2007-09-10,68.81611262448656,62.381237623470454,GREED,0.6881611262448657,77.48999786376953,0.010247199623065003
2007-09-11,62.453031817555186,62.829374408666965,GREED,0.6245303181755518,78.2300033569336,0.00950438040002861
2007-09-12,53.760901788972895,63.277511193804216,GREED,0.5376090178897289,79.91000366210938,0.021247798606228146
2007-09-13,53.760901788972895,63.72564797894147,GREED,0.5376090178897289,80.08999633789062,0.002249909396369277
2007-09-14,24.840566720594133,52.726302948116334,NEUTRAL,0.24840566720594134,79.0999984741211,-0.012438101127559673
2007-09-17,35.86174597084241,46.13542961738751,NEUTRAL,0.35861745970842407,80.56999969482422,0.01841351251829116
2007-09-18,42.224826777778816,42.08978860943223,FEAR,0.4222482677777882,81.51000213623047,0.011599370313172054
2007-09-19,50.91695680637116,41.520999612911886,FEAR,0.5091695680637116,81.93000030517578,0.00513948956399207
2007-09-20,50.91695680637116,40.95221061639154,FEAR,0.5091695680637116,83.31999969482422,0.01682338485151687
2007-09-21,15.519321589664148,39.08796159020554,FEAR,0.15519321589664148,81.62000274658203,-0.020614249101570992
2007-09-24,26.540500839950088,37.223712564027075,FEAR,0.2654050083995009,80.94999694824219,-0.008242721204154905
2007-09-25,32.903581646899056,35.35946353785112,FEAR,0.32903581646899055,79.52999877929688,-0.017697348804270388
2007-09-26,41.595711675516505,33.49521451168019,FEAR,0.41595711675516506,80.30000305175781,0.009635365337091669
2007-09-27,41.595711675516505,31.63096548550926,FEAR,0.41595711675516506,82.87999725341797,0.03162408641473923
2007-09-28,70.67978903067163,42.66305897371076,FEAR,0.7067978903067162,81.66000366210938,-0.014829414634665264
2007-10-01,59.658609780473704,49.286680761815475,NEUTRAL,0.596586097804737,80.23999786376953,-0.017542213706577266
2007-10-02,53.295528973554084,53.36507022714649,NEUTRAL,0.5329552897355408,80.05000305175781,-0.0023706394647992515
2007-10-03,44.60339894499531,53.96660768104225,NEUTRAL,0.4460339894499531,79.94000244140625,-0.0013750937422082154
2007-10-04,44.60339894499531,54.568145134938014,NEUTRAL,0.4460339894499531,81.44000244140625,0.0185901989565263
2007-10-05,75.11461960060011,55.45511124892371,GREED,0.7511461960060011,81.22000122070312,-0.0027050454924472406
2007-10-08,64.09344035035743,56.342077362900454,GREED,0.6409344035035742,79.0199966430664,-0.027460594786571084
2007-10-09,57.73035954342287,57.22904347687421,GREED,0.5773035954342287,80.26000213623047,0.015570448953979476
2007-10-10,49.038229514834256,58.116009590842,GREED,0.49038229514834253,81.30000305175781,0.01287466263561262
2007-10-11,49.038229514834256,59.002975704809785,GREED,0.49038229514834253,83.08000183105469,0.021657966956807478
2007-10-12,17.105036367893497,47.40105905826846,NEUTRAL,0.17105036367893497,83.69000244140625,0.007315504169232833
2007-10-15,28.126215618153726,40.20761411182772,FEAR,0.28126215618153727,86.12999725341797,0.028738225695484298
2007-10-16,34.48929642509413,35.559401488161974,FEAR,0.3448929642509413,87.61000061035156,0.017037402732675285
2007-10-17,43.181426453694435,34.38804087593401,FEAR,0.4318142645369444,87.4000015258789,-0.0023998535249023776
2007-10-18,43.181426453694435,33.216680263706046,FEAR,0.4318142645369444,89.47000122070312,0.023408087083160452
2007-10-19,78.3894653382297,45.47356605777328,NEUTRAL,0.783894653382297,88.5999984741211,-0.009771546814293361
2007-10-22,67.36828608794292,53.321980151731125,NEUTRAL,0.6736828608794292,87.55999755859375,-0.011807595616929893
2007-10-23,61.00520528099367,58.625161922911026,GREED,0.6100520528099367,85.2699966430664,-0.026501591386322385
2007-10-24,52.313075252375654,60.45149168264727,GREED,0.5231307525237565,87.0999984741211,0.021234212954082052
2007-10-25,52.313075252375654,62.27782144238351,GREED,0.5231307525237565,90.45999908447266,0.03785088758914406
2007-10-26,25.288703506134947,51.65766907596458,NEUTRAL,0.25288703506134946,91.86000061035156,0.015357931613115057
2007-10-29,36.30988275618144,45.445988409612276,NEUTRAL,0.3630988275618144,93.52999877929688,0.018016541852984375
2007-10-30,42.67296356305059,41.77954006602365,FEAR,0.42672963563050587,90.37999725341797,-0.03425925380113353
2007-10-31,51.365093591508405,41.589943733850205,FEAR,0.513650935915084,94.52999877929688,0.04489425793003357
2007-11-01,51.365093591508405,41.400347401676754,FEAR,0.513650935915084,93.48999786376953,-0.011062775670503447
2007-11-02,21.617429073672014,40.66609251518417,FEAR,0.21617429073672012,95.93000030517578,0.025764306157694736
2007-11-05,32.63860832390703,39.93183762872928,FEAR,0.32638608323907026,93.9800033569336,-0.02053673261676182
2007-11-06,39.00168913083902,39.19758274228697,FEAR,0.3900168913083902,96.69999694824219,0.028531341505893648
2007-11-07,47.693819159422524,38.4633278558698,FEAR,0.47693819159422524,96.37000274658203,-0.0034183925366422035
2007-11-08,47.693819159422524,37.72907296945262,FEAR,0.47693819159422524,95.45999908447266,-0.009487676376520225
2007-11-09,15.54517563500514,36.51462228171925,FEAR,0.1554517563500514,96.31999969482422,0.008968676405097999
2007-11-12,26.566354885268773,35.3001715939916,FEAR,0.2656635488526877,94.62000274658203,-0.017807079161656324
2007-11-13,32.929435692210305,34.08572090626585,FEAR,0.329294356922103,91.16999816894531,-0.0371430237176508
2007-11-14,41.62156572081288,32.87127021854393,FEAR,0.4162156572081288,94.08999633789062,0.03152585658447758
2007-11-15,41.62156572081288,31.656819530822,FEAR,0.4162156572081288,93.43000030517578,-0.007039236026106452
2007-11-16,73.99427763780186,43.34663993138135,FEAR,0.7399427763780186,95.0999984741211,0.017716457435128966
2007-11-19,62.97309838753675,50.62798863183494,NEUTRAL,0.6297309838753675,94.63999938964844,-0.004848740285411706
2007-11-20,56.610017580594715,55.36410500951182,GREED,0.5661001758059472,98.02999877929688,0.035193328600353256
2007-11-21,47.91788755199114,56.62336937574746,GREED,0.47917887551991145,97.29000091552734,-0.007577323423663721
2007-11-22,47.91788755199114,57.88263374198313,GREED,0.47917887551991145,97.29000091552734,0.0
2007-11-23,20.962459926977477,47.27627019981824,NEUTRAL,0.20962459926977475,98.18000030517578,0.009106313340607256
2007-11-26,31.983639176805625,41.07837835767202,FEAR,0.3198363917680562,97.69999694824219,-0.004901003925505492
2007-11-27,38.34671998360199,37.425718838273475,FEAR,0.3834671998360199,94.41999816894531,-0.03414863208724694
2007-11-28,47.03885001191425,37.2499113302581,FEAR,0.47038850011914246,90.62000274658203,-0.041077926177707426
2007-11-29,47.03885001191425,37.07410382224272,FEAR,0.47038850011914246,91.01000213623047,0.004294444513968696
2007-11-30,80.09583232778854,48.90077830240493,NEUTRAL,0.8009583232778854,88.70999908447266,-0.025596801849701832
2007-12-03,69.07465307750284,56.31898108254437,GREED,0.6907465307750285,89.30999755859375,0.006740824147436803
2007-12-04,62.71157227055397,61.19195153993477,GREED,0.6271157227055397,88.31999969482422,-0.011146857286036357
2007-12-05,54.01944224193669,62.58806998593926,GREED,0.5401944224193669,87.48999786376953,-0.009442102372123524
2007-12-06,54.01944224193669,63.98418843194376,GREED,0.5401944224193669,90.2300033569336,0.03083752650927354
2007-12-07,21.87596952654107,52.34021587169425,NEUTRAL,0.2187596952654107,88.27999877929688,-0.02184843564968727
2007-12-10,32.89714877682346,45.10471501155838,NEUTRAL,0.32897148776823454,87.86000061035156,-0.00476892206640756
2007-12-11,39.26022958377124,40.41444647420183,FEAR,0.3926022958377124,90.0199966430664,0.024287185079312212
2007-12-12,47.95235961238632,39.201029948291755,FEAR,0.4795235961238632,94.38999938964844,0.04740329829676868
2007-12-13,47.95235961238632,37.987613422381685,FEAR,0.4795235961238632,92.25,-0.022932845949942847
2007-12-14,80.25957461466172,49.66433444000581,NEUTRAL,0.8025957461466171,91.2699966430664,-0.010680173172103211
2007-12-17,69.23839536437796,56.9325837575167,GREED,0.6923839536437797,90.62999725341797,-0.007036855987283505
2007-12-18,62.87531455742974,61.65560075224842,GREED,0.6287531455742974,90.48999786376953,-0.0015459300055733658
2007-12-19,54.183184528813754,62.9017657355339,GREED,0.5418318452881375,91.23999786376953,0.008254050247199754
2007-12-20,54.183184528813754,64.14793071881938,GREED,0.5418318452881375,91.05999755859375,-0.0019747709072032355
